030;Молоко 2,5% фас.плівка;1;1;7.8;40;
130;Кефір 2.5% 1л;1;1;8.85;15;
110;Ряжанка 2,5% п/п 500г.;1;1;6.35;6;
170;Йогурт 2,5% Полуниця п/п;1;1;6.75;5;
171;Йогурт 2,5% Персик п/п;1;1;6.75;5;
353;Десерт "Полуниця"Тотал,150г;1;1;6.85;3;
354;Десерт"Вишня "Тотал,150г;1;1;6.85;3;
355;Десерт "Чорниця"Тотал,150г;1;1;6.85;3;
221;Сметана 20% пл 450гр;1;1;10.5;5;
222;Сметана 15% пл 450 гр;1;1;9.7;5;
240;Сметана 20 % ст 450г;1;1;10.8;3;
250;Сметана 20%ст 220гр;1;1;6.45;3;
230;Сметана 15% ст 450г;1;1;10.1;3;
800;Масло"Селянське"фас.72,5%;1;1;14;5;
314;Сир  5% фас,200 г;1;1;8.75;13;
313;Сир н/ж фас,200 г;1;1;7.8;3;
