011;Молоко 2,6 % фас.п/пак;1;1;9.45;13;
120;Кефір класичний п/п 0,5л;1;1;6.45;4;
222;Сметана 15% пл 450 гр;1;1;10.1;2;
221;Сметана 20% пл 450гр;1;1;10.9;6;
