030;Молоко 2,5% фас.плівка;1;1;8.05;4;
130;Кефір 2.5% 1л;1;1;9.2;4;
171;Йогурт 2,5% Персик п/п;1;1;7;2;
192;Йогурт з кришечкою2,5% фас.ст.полуниця;1;1;3.55;2;
193;Йогурт з кришечкою2,5%ж фас.стак персик;1;1;3.55;2;
221;Сметана 20% пл 450гр;1;1;10.9;4;
222;Сметана 15% пл 450 гр;1;1;10.1;2;
