030;Молоко 2,5% фас.плівка;1;1;9.66;70;
020;Молоко 1,5% фас.плівка.;1;1;8.7;5;
130;Кефір 2.5% 1л;1;1;11.04;15;
110;Ряжанка 2,5% п/п 500г.;1;1;7.62;5;
221;Сметана 20% пл 450гр;1;1;13.08;10;
222;Сметана 15% пл 450 гр;1;1;12.12;10;
230;Сметана 15% ст 450г;1;1;12.54;2;
240;Сметана 20 % ст 450г;1;1;13.5;2;
250;Сметана 20%ст 220гр;1;1;8.04;2;
270;Сметана 15% 220г;1;1;7.14;2;
800;Масло"Селянське"фас.72,5%;1;1;17.4;10;
080;Сироватка фасована;1;1;3.18;5;
353;Десерт "Полуниця"Тотал,150г;1;1;8.4;2;
354;Десерт"Вишня "Тотал,150г;1;1;8.4;2;
355;Десерт "Чорниця"Тотал,150г;1;1;8.4;2;
307;Сир к/м"Обухівський" н/ж вакуум.;1;1;49.98;2;
314;Сир  5% фас,200 г;1;1;10.98;8;
140;Закваска "Обухівська"2,5% п/п 0,5л;1;1;6.96;3;
